Class,Negative.Reviews,Rating
0,"I have checked this amp out twice, once with an orange ppc112 and once with the 8&#34; version, with both a Strat and a Les Paul, and I am very disappointed in this amp.Now admittedly, with the high output buckers on the les paul the pre-amp breaks up nicely and the tone is really sweet with the gain on 5-7, however the bottom line is that there is simply not enough clean headroom in this amp to produce any worthwhile volume with clean or mild crunch tones.So, without any volume with clean tones this amp becomes a one trick pony and hence so very very disappointing...Bottom line: unless you want full on distortion 100% of the time, you are better off with a clean amp and distortion pedal than this gutless amp.... if you are committed to Orange (and boy do they make some stunning amps) go check out the dark terror...",2
0,"This is a very cheap little practice amp, and I hoped I'd be able to use it with the headphone port and aux in to practice without driving my GF nuts... Unfortunately I have a couple of problems:  the headphone and aux quality really wasn't that great (and using great phones).  The sound of the amp itself is dirty or dirtier... I just expected this to be a little more versatile than it turned out to be.For quiet practice, you're best getting a VOX Amplug, IMHO.  Sounds great, MUCH cheaper, and integrates external audio better.",3
0,"It is okay. It serves the purpose. It is a good fit for the soprano uke. A pull tab for one of the zippers broke off within a week. Not a big deal I just stuck a zip tie in its place. The case is not a cheap trash bag style gig bag but a heavy nylon with some padding to it. It has a pocket on the front to hold some small gear. There is no support for the neck inside like in a guitar case. It will keep your uke from getting scratched or dusty, but will not provide much more protection than that.",3
0,These patch cables have worked well and done their job just fine for me but when they arrived they smelled really strongly like band-aids ... kind of a gross plastic smell.  The smell did go away some but it made me not want to touch them much at first.,3
0,"Pros:-Price point--can't really go wrong-Clean signal (no self-noise)-Works for a tunerCons:-For recording or amplification purposes, this thing picks up a LOT of attack noise--fingers dropping on the strings, bow clicks, etc.-Additionally, the clamp does not always solidly grasp the instrument, and shakes around a bit. God help you if you touch the pickup while playing amplified.",3
0,"I originally rated this pickup 5 stars. However after using it for some time on dulcimers, a mandolin and acoustic guitars, some problems have turned up.Basically the Cherub is just too sensitive. It works well at lower volumes, but as soon as you crank it up, feedback city that you can not stop easily. I put a rubber inner tube from a bike to reduce the sensitivity, but still feed back and funny sound.If you are looking for a pickup to use at a dance or some other loud venue, the Cherub will likely squeal as you crank it up.It sort of makes the whole acoustic chamber of your instrument one big pickup. You can talk into your instrument!",3
0,"When I originally went out to place this order, I was planning to order the  TC Electronics Singles VoiceTone C1 Vocal Effects Processor for its pitch correction function. As I looked over that device and some alternatives, I finally ordered the TC-Helicon Mic Mechanic because it had pitch correction and some other very nice effects. I ignored the reviewers who said the pitch correction function had no effect - how could TC Electronics put out the &#34;Mic Mechanic&#34; with a pitch correction function that didn't do anything? Well, those reviewers were right - the pitch correction function has NO EFFECT! Also, I couldn't see any effect between engaging/disengaging the tone button. I kept the Mic Mechanic because I like the other effects, but I'm very disappointed in the primary reason I bought it!",2
0,"If you only want to use this thing as a detune effect to add a static, non-oscillating, chorus like effect, it's fine for that.  As an actual pitch shifter though, this thing is awful.  All the pitch shift settings sound like they're 30 cents sharp. This is especially awful sounding when used as an Octave effect.  I suppose I could have opened it up to see if there was an adjustment pot inside but I did not want to void the warranty so I just returned it.  It's hard to believe that nobody at the company could hear how badly out of tune this pedal is.  I've read the same complaint about their Pure Octave pedal also. This is really too bad because all the other pedals for Mooer seem to be quite good.  I own their Reecho Delay pedal and quite like it and I'm also tempted to get their Green Mile pedal.If you're not that sensitive to pitch inaccuracies, this pedal maybe fine for you but I doubt that many will find this pedal to be satisfactory.One minor quibble about the rubber padding used at the bottom of these pedals.  It does not stick to the adhesive on ANY of the Velcro strips I've tried to use.",1
0,"I got one of these from another source but have returned it for exchange because of the following issue:  when I record a track either with the ""Audio Recorder"" or ""Guitar Amp"" screens in Garageband on my iPad 3, iOS7, the recording is great. But once I toggle over to the multitrack view and attempt to play the recording just made, there is godawful distortion and the audio is completely unlistenable.  Here's the other part of this: I can use Apogee Jam guitar interface, and iRig Pre microphone interface and Garageband behaves as it should and I can play the multitrack view with no problems whatsoever. The Focusrite support folks suggested I do a backup of my iPad contents and then do a software restore but I opted to return the unit instead, since the Apogee and iRig both work perfectly with Garageband. So, I don't know if the unit is having a problem with iOS7 or I just happened to get a lemon but I'll find out when the new one comes next week.  If it works correctly, I'll update this review after doing a few recordings. But, I would say if you've just updated to iOS7 or are thinking about it and you want to get this unit, you might want to hold off on that upgrade.  UPDATE: Got a replacement unit and even did a restore on my iPad, as suggested by a Focusrite support tech, and STILL have the problem I discussed above.  So, this product simply has turned out to be a dud for me. If anyone else has a similar issue with this and find a resolution,  please let me know.",1
0,"First of all its huge... no., like really huge....But finally you get over that, but seriously, its huge.The three presets are what sets this apart, but this could have been so very much better... why?.the midi clock sync implementation is flawed..A. The midi clock sync of delay operation is erratic and largely unreliable, particularly if you wish to change presets during a song or turn them on/off.B. To have a midi in, and not be able to midi sync/quantize the looper.. sigh...like really?.. This means you cant play with a drum machine, sampler, sequencer or play with anyone that does!So, while this offers some functionality above the Flashback in that this unit gives three preset delays (only one of which can be used at a time) and can be used as a basic looper (along with the delay defined by the knobs), The downside is a very large footprint.Therefore:BUY if you have the space and either need the three presets, or have neither a looper OR a delay.CONSIDER PASSING if the looper or midi functionality is seriously driving your decision... both are weak, after the fact, implementations",3
0,No manual.  You can print one off the internet but it should come with one given it's price.  I purchase such so I could lay down a rhythem track then go into the solo while attempting to play live.  Don't believe this is what it is mean't for.  A simple delay looper will suffice.  This can do a ton of cool stuff but did not suit my needs.,2
0,"For the price I can hardly complain, but unfortunately the item was not the correct size for a Fender Strat replacement. Checked it Against my American Standard, MIM Strat and Squier and it would not fit any of them. Should have just used one of my dog's chew bones and cut it myself, would have been more accurate.",2
0,"I have been using this gig bag for the past few months. If I do the math, I probably didn't use it more than 10 times, basically from home to the subway, from the subway to the studio and back, so maybe 20 minutes walk each time. So I used it for about 3 hrs and 20 minutes, mostly carrying it on my shoulders, sometimes by one of the two handles.Then the side handle started coming apart: the seam ripped on the side and the handle will eventually fall off if used. It will be OK for a while until the shoulder straps start breaking (which I kind of expect at this point!). Meanwhile I'm going to buy another (sturdier) gig bag.Save your money and get something better than this.",1
0,This thing is crap right out of the box it had holes in the stitching and all the pockets were sown on crooked. What can you expect for $20 tho. This was a temporary solution I don't recommend this for long term use it will probably fall apart.,1
0,For my first gig bag its ok. I since then bought a new alvarez acoustic electric which i will be buying a hard case simply because the build quality and protection isnt there in a padded case. I have had this padded bag for a year now with light use and edges are starting to tare and rip. Also i am concerned that the zippers might get stuck and break at any moment. I will be replacing this with a hard cases as soon as i buy one for my alvarez.,3
0,Manufacturer's website claimed that this case would fit a Les Paul style guitar. I have an ESP Eclipse. Not even close. ChromaCast products are great. They need to fix the info on their web page. I'm not a fan of shaped Les Paul cases. Too bad.,1
0,"A good solid case. As for size, it's designed for the narrower Fender style body electric guitars. It could have better padding for instrument protection, ( compared to similar product from other makes.) Will do the job of good protection.",3
0,"This does the job but it's fairly thin and not all that well padded.  For twice the price, you can get a really nice Yamaha hard case that is way more than twice as good.  The strap that came with it is no great shakes either.",3
0,It only cost around $20 so my expectations weren't very high to begin with but right out of the box it had a hole in the stitching and the front pocket was sown on crooked. I don't plan on keeping it long.,3
0,"Returned this item because the zipper was already broken when I received it. Not durable! Spend a few more dollars, it is worth it.",1
0,"A great little package for the price, but unfortunately, the zipper failed the first time I tried zipping it up. I have a standard size acoustic guitar, but be aware, the fit was snug, but not tight.",1
0,not as much padding as I would like. my old bag had more. other than that I like the pockets and overall design.,3
0,"I had been using a full boom mic stand at my studio desk, and since it was off to the side, made it tuff to watch the level meters. This clamp-on boom serves the purpose, but has a hard time holding the weight of my Shure KSM 32 condenser mic. I tuck the goose neck of the pop filter under it, to keep it from sagging. Very affordable, and I found a work around for the weight issue. I wouldn't recommend this if you're doing a lot of recording, but it is sufficient for my home studio.",3
0,straight out of the box this product reeked cheap. No directions inside or on the box. I messed with it for about 5 minutes. I would not trust it with a heavy or expensive mic. I read the description but it did not say cheap. Live and learn.,1
0,"There's no way to attach the shock mount to it (screws for securing it aren't provided, the holes dont match up, etc...Oh well, I went with a standard microphone tripod behind my computer desk instead.I'll come up with a use for this arm later otherwise I'd have returned it.Will NOT hold a Blue Yeti / Yeti Pro microphone. Just an FYI",3
0,"D'Addario strings are like the Kias of the string world. They make cheap products that cost a lot less but last a lot less time. These strings are OK...I've always been partial to Nickel wound (particularly semi-flatwound, but I digress). My typical strings are Elixirs, so I'm used to them lasting a long time. In this case, the strings sound good...like most nickel strings do. But they didn't last long at all before they started sounding dull and lifeless, and stopped keeping intonation accurately. So, like most D'Addario strings. So...they're not bad, but don't expect them to last like Elixirs do. You get what you pay for.",3
0,"Amazon and TC Electronics will not tell you that you need a 9V Power Supply. I didn't see any warning or advise in the Point of Purchase, nor in the package. This is an unfair practice from Amazon and TC Electronics.",1
0,"Let me start by saying that this is a really cool pedal, and TONS of fun. I can see how this could make you a better player and i think it could also be used live.BUT (and this is a big but) this is my first ""one star"" review ever...My first ""less-than-5-star-review"" ever...same as others, switch failed less than ten days of owning it. used less than ten times total, light use at home, I wasn't even wearing shoes! By the way, a gigging/recording musician for over 25 years so i am not a youngster that misuses my stuff. Bummer too GREAT idea....poorly executed.I will not buy anther one. I will not recommend to other musicians.",1
0,"I only just received these, but thought I'd give my first impression. I purchased headphones because I figured it was a more pleasant way to listen to music at work than in-ear type. I chose this model because they were on sale, seemed to be a diamond in the rough, and reviews indicated it would be good for large heads(I wear an XL hat size).The build is average. They don't feel flimsy in my hands, but you can see the plastic parts are nothing special, strength-wise. The padding for the headband is a little uneven on the seam, as you open up the headband to put the unit on your head, it sort of looks warped. The 3 meter cable is attached to the base of the left headphone. The headphones can both swivel 90 degrees forward, maybe 35 degrees back, and 90 degrees downward. The swivel joint above the ear pieces allow them to fold upward into the headband.I listened to about 45 minutes of music straight to start, and was pretty pleased. I'm not especially particular, but do like good sound. There's some good bass, classical music was clear. The headphones did make me realize I had low quality recordings for a few of my songs that I tried out(listening to the HD equivalent on YouTube cleared up problems I heard). I wasn't totally blown away, either. I do hear a little noise when they're plugged into my computer and nothing is playing, though not so for my iPod(so I'm not sure if this can be blamed on the headphones).They are comfortable, but not as comfortable as I'd like. I do feel some pushing against my ears, the round ear pads aren't big enough to fit my whole ear. They do get warmer than I'd like. I definitely feel relieved to have them off. I think they are noticeably uncomfortable after about an hour. I was a little hesitant to get over-ear headphones in fear of this, and unfortunately it did turn out to be a problem.Who knows, maybe they'll wear in and improve. I'll update this review if I have more to report. For now, I'd say they're worth the cost, even if they aren't a shining diamond in the rough. If I could give about 3.5 stars I would; but for now, I'll give 3. They are accurately priced, and overall a typical quality product. Some exceptional pros are balanced by some cons.Update 7/19:I've been stretching out the headphones on a box for a couple days, it's helped a bit. What's funny is that the adjustable portion can get huge! It's comfortable on my head at about the 3rd of the 10 size notches...but the pushing against your head is the tight part. If you adjust them larger, they just fall below your ears, rather than loosen up.Also, I compared them to the Sennheiser HD201. The TASCAMs have better sound, but the Sennheiser is more comfortable(they're lighter and the ear cups are oval shaped and fit better).Update 7/23:I think the box stretching has been helping, I'm able to wear them for about 2 hours now before I notice them getting uncomfortable. Still a relatively short amount of time.Update 8/9/2013:The headphones have been living on a box just wider than my head anytime they aren't in use. The comfort is marginally improving, I'm guessing due to the stretching out, my head/ears getting used to the pressure, and me learning ways to sort of adjust them periodically to shift the pressure. However, I think my rating will remain at 3 stars. The sound is good enough to give it a couple stars, and the price low enough for one more. However, a month should be long enough for the phones to break-in to a standard usable degree, and that hasn't happened to my satisfaction.CONCLUSION: I would suggest you find a different pair if you have an exceptionally big head(mine is about 24""/61cm circumference, or US hat size 7 and 5/8). The clamping definitely leads to discomfort, the round ear pads don't quite do the trick, and it makes your head pretty warm. It's not unbearable, but if you can find an alternative it's probably best. That being said, note that I have only reduced stars for the fit!! I can't speak for someone with a bit smaller of a head(and ears?)...if these fit comfortably, which I imagine they would for many people, they are a 5 star product! Great sounding, sturdy enough build, etc.Update 11/14/13:A friend of mine picked up a pair of Audio-Technica M50s around the same time I bought this pair, and I was able to try them out and compare for a good half hour today. I'm not very experienced with sound quality, but I felt that the M50s were definitely the winner. The most obvious difference was the added volume, but generally the sound was more pleasing to my ears. The bass seemed more supported, higher notes felt smoother and less static-like, etc. Besides the volume, these differences weren't huge. I had to compare somewhat carefully to notice them. The point of this update is just to say that you aren't getting $150 headphones for $30 with the TASCAMs. You are getting very good headphones, the sound of which should more than satisfy most people. I think you're pursuing diminishing returns in sound quality alone to pay much more than this for headphones(in this case, you'd pay 5X more for the M50s...but I don't think you're getting 5X the sound quality). The M50s are significantly more comfortable(though they do make your ears warmer), and the build feels better(stronger, smoother adjustments, prettier, etc.). All these things combined, and you may start to consider the price difference reasonable.",3
0,"Soooo bummed. I simply love the sound on these cans, but the speakers are just too dang close to the surface (not deep enough in the cups) and press down hard on my ears. The max time I can wear them is like an hour, and then I can't wear them for a day or so due to residual pain. I guess if they used thicker pads to deepen the cups, that might help. Also, on most of my other phones, the speaker areas have fairly flat surfaces, while this one has the speakers jutting out of the cups and are covered by just one thin nylon sheet. So it's kind of like double trouble. However, these really do have great sound (especially the tight bass clarity). If it weren't for the discomfort factor, I would be using them all the time. As of now, I hardly use them at all. In fact, when I first tested these out, I was ready to hop on the computer and order a couple more. But I'm glad I waited to really give them a more prolonged test. Of course, we are all of varying shapes and sizes, ha ha, so they might work for you where they don't for me. If so, you've got a bargain on some great cans. If not, ouch. Cheers!",2
0,"While the Tascam US-322 Audio Interface appears to be a powerful tool for home based recording, it also appears that it is designed to work only in tandem with the included Cubase LE software. I am not a novice at home recording, as I have used many devices from 4 track cassettes to ProTools setups over the years. Here is a rundown of my disappointing experience:1) plugged into my iPad using the camera kit USB connector - got ""device not compatible with iPad"" message. Too bad, but I can still use my ART USB interface which works quite well with Garageband.2) installed driver on my old, G4 Mac running 10.5.8; opened Garageband, got  ""no input"" message.Could not evaluate the Cubase software, as it requires Mac OS 10.6.8. If I get a new computer, I will update my review. Until then, I'm disappointed.",3
0,"I love Tascam gear, and have used it for nearly 30 years. I was excited to try out this interface and see what it could do. Unfortunately, I was disappointed.While the construction and mechanical function of the device itself were good, the actual function with the computer left much to be desired. Also, the complete lack of a manual with the one I got made it very difficult understand the functions. (Sorry, but with a device this expensive and which includes 2 CDs of software, how hard would it be to include a full manual on the install CD?)There was a very small quick start guide included, which basically just named the various switches, inputs, and outputs, and gave extremely sparse directions about using the software mixer screen. I was forced into trial and error to see if I could get a serious recording in anything remotely resembling a multi-track mode. I could not. I could record and layer multiple tracks (I was using Audacity, didn't want to install Cubase), but I could not get playback from the previous tracks while I also had live input. Now this could have been my computer or Audacity, as it is an older Win XP machine, but it played back multiple tracks without problem.There was nothing in the mini-quickstart guide to address this, or even hint where one should look, other than going to Tascam's web site. I'm sorry, but that is just not good enough with a device this expensive. There should be a complete manual, at least in pdf, included with the product. If I am going to use this to do serious recording, the last thing I want to do is waste huge amounts of time digging information out of a website, or worse, from ""user community"" threads in some blog.Which brings me to another minor complaint - no Linux drivers included. I use mostly Linux, with only one Windows machine for software which I can't get on Linux. I wanted to try the software under Wine on Linux but was under time constraints.Then there are the generic problems with software interfaces replacing hardware. With a hardware mixer, I can access as many controls as my fingers can handle (3 or 4 on some mixers) at the same time. Computerized mixers can only do 1 thing at a time, and one must be constantly moving the cursor from one thing to another to access controls. The controls on  this interface were very fussy, and you have to position the cursor just exactly on a very small portion of a button to get it to react. I found it very tedious, and again, no actual instructions were included to help with that process. With a touch screen, it might be easier, but then why not just use buttons on a real mixer in that case? (Yeah, I know, touch screens are COOL.)Also, software based functions are always limited by your computer and OS, and that means everyone can have a different experience - consistency is much harder to maintain.I am old school, and find hardware mixers far more responsive and useful. I know that lots of people are all excited about having software versions of hardware in their computers, and saving space, etc., etc. I value function over fashion, however, and that is what I have always liked about Tascam gear: it was supremely functional. This software falls far short of what I expect from Tascam, and the lack of a manual for the interface is inexcusable.Good mixers, especially for multi-track recording, can be complex and difficult to learn. The layers of signal interconnection can be hard to understand at first, and takes some time to get comfortable with. Old Tascam manuals actually used to have a certain amount of instruction in multi-track recording, which was helpful to aspiring recording artists. Not so here.I had really hoped to give this 3 or 4 stars, but sadly, it only rates a 2 (2.5 if I could) for me. Come on, Tascam, you can do better than this.",2
0,"This unit is compact enough to take with you if you need a small interface to take along with your laptop for field recording.  It is powered via the USB bus, so you don't have to carry power supplies, or worry about finding an outlet for the device.One issue is that this is not a plug-and-play device.  You will need to install a device driver in order for your computer to recognize it.  After the driver was installed, I was able to get Pro Tools to recognize it right away without any issue.  I recorded some tracks just to see how easy it was to work with and how it sounded.  It works like any other interface in Pro Tools, so you will be able to use it easily enough.  The mic pre-amps don't seem terribly powerful and you will have to really up the input level to get anything out of a 48v condenser microphone like the ones I use to record vocals and guitars.  I found that the overall sound quality was okay, but just okay. I wouldn't want to use this for anything important, but it will work fine if you are doing a field recording of rehearsals, or doing pre-production in a practice space.  I wouldn't recommend it for serious studio work though and I would rather drag my Pro Tools I/O rack to a location if I was in the field.The build quality is a bit suspect on this as well.  I noticed that the unit made a clinking noise when I picked it up after taking it out of the box.  It seems that the bottom panel is not secure and is a bit loose.  I can move the top and bottom together and apart, making a clinking sound.  This can, of course, be taken care of very easily, but I would rather have a device come as it should.  I have never had a problem with a TASCAM unit before and I have had a ton over the years, so I hope this is just a one-off quality control issue.  The knobs feel okay, but there is a bit of play in the line out control and one of the attenuators is sticky.Bottom line: 3/5 starsRecommended for casual use, but not for commercial use",3
0,"These are durable, but I get some noise from the cables. It's barely audible, but it's distracting nonetheless.",3
0,The cable tangles easily. Not stiff enough.It get's in the way and is hard to stay stretched out. But the color and the cloth cover is cool looking and has a more personal feel than the common rubber types. It also seem tightly put together at the ends.,3
0,"Pros:-Sturdier than expected-Moving parts are all smooth and do not feel like they will deteriorateCons:-If you want to keep the shoulder rest on a violin, it *almost* fits on this stand.",3
0,"The concept of this guitar stand is great, and I thought it would be perfect for my two Telecasters...That is until I get the stands in place and put the guitars in them. The stands have a very deep angle, and from what I could tell, the guitars were sitting about 40 to 45 degrees back.It just looks silly, like your guitars are trying to slip out of the stand, or are in a slow-motion fall backwards. It also ends up taking up WAY too much space, as the stand has to be set out from the wall or corner quite a bit for clearance purposes. I ended up returning these stands, but would definitely buy again if they produced a more upright version.",2
0,Cheap. The best way to describe this stand. It serves it's purpose but spend a few shekels more on a better guitar stand.,2
0,"Just barely gets the job done...I have a Fender Jazz Bass Standard.  The shape of the body of the guitar does not fit the arms of this stand and it forces you to position it very carefully to avoid the stand collapsing.  It is very low quality, not particularly sturdy and my cords get wrapped around it constantly.  Its JUST good enough, but if my room were larger and my guitar out in the open, I would be constantly worried about it falling over.  I will definitely be replacing this with a better quality stand in the near future.",3
0,"It's smaller than i thought, it works fine and it picks the string really fast. It does only tune in the regular A tune (so E, A, D, G, B, E). So since it's a gift for my father in law it works just fine, but since I use a A flat tuning for my Gibson, and even lower (G) for my Jackson it doesn't work for me.",3
0,"Tuner works well for violins and mandolins especially.  Little harder to read than I would have liked, especially in sunlight.  It would be nice if there was a sound feature.  One other thing that I had in mind, so I'll say it here.  the people that purchase these should put out a Model that Says BLUEGRASS, and this 'blue' tuner would be an even bigger hit.",3
0,"I received these TASCAM headphones as part of the Amazon Vine review program.  I was excited to receive them, as I've looked at them many times and considered ordering due to the reasonable price point and 'professional grade' designation.I'm not an audiophile, nor am I snob about audio devices.  Any brand that works well at the right price, I'll buy it.  That being said, I've recently been fortunate enough to get to try out lots of headphones, with theBose AE2w Bluetooth Headphones - Blackbeing the most recent.Obviously the Bose beat the TASCAM ones, so it would be unfair to compare them other than to say that 'sound wise' you can really tell a difference in the mid and high range.  These TASCAM TH-2000-R 'Professional Grade' Headphones don't sound clear to me in the mid and high ranges.  Bass is great, but even when tweaking the equalizer settings I never could find the clarity I was seeking in the full range.I listened to several genres: Classical, Blues, Pop, Rock, Electronic, Country, and Latino with these headphones.  Each time, the quality was good, but not great despite attempted software and device adjustments on my iPhone, PC andYamaha RX-V675 7.2 Channel Network 3D AV Receiver with Airplay (Black).The fit of the headphones is big for me.  Usually, they are too small.  Having them as small as I could make them (top of my head to ears), the cups still dropped down a bit lower than I liked. I had to hold them in place to get a solid fit.  The padding underneath the headpiece is minimal, and after about 15 minutes of use the top of my head hurt.The build quality of these phones appears to be excellent. The cord is thick and can be extended to an estimated 6'.  The screw on adapter: 1/8(3.5mm) to 1/4(6.3mm) allows for use with multiple devices, stereo components and sound boards.  The foldable design does allow for some size reduction, but not much.These headphones will appeal to those who like heavy bass.  Great for those who want the chunky headset look, are on the go DJing, and/or have larger heads.They are not for those looking for a wide range and subtlety in their listening.  They're also not for those with smaller heads.",3
0,"The TASCAM TH-2000 headphones are like putting a pair of studio monitors on your ears! They are great! Excellent bass response (not muddy at all), tight mids, and clear highs. To boot, they are extremely comfortable as well. The foam fits nicely around your ears, conforming to the contours of your face. They are adjustable, so if you have a huge head you can still wear these. The only drawback that I can see, and I don't really even consider this a negative, is the coiled cord. Some people may not like that. All in all these are great headphones - I have listened to all varieties of music with them, monitored recordings with them, etc... excellent! By the way, they also are pretty good at cancelling extraneous noise in the background, making the music come out clearer. Kudos to Tascam for making such good headphones!May 12, 2014 UPDATE ------These headphones quit working after just a few months of working properly. I have a couple pair of inexpensive behringers that have lasted through more abuse and are still working. What a disappointment!!!",2
0,"These headphones really seem to be built pretty well, so it is with some regret that I have to report that I don't like them.The sound reproduction is not flat, and it has a distinct bass heaviness that I can't use when recording or mixing.  In addition to the bass-heavy delivery, there seems to be a dip in the upper mids, a boost in the low mids, and a rolling off of the high end.  This just doesn't work for me in the studio.  The overall size of the headphones is large and they won't fit well for people with smaller heads.  I had some people try them on and they all stated that the earpieces went down too far and didn't fit on their ears properly.  I checked to make sure that they were retracted to their smallest size and they were.This is a shame, as TASCAM make some fine products and are a good name.  I have owned four DA-88 recorders, many field recorders, and three different portable recorders from them, all of which have been great. I am certainly not saying anything bad about the company, but their headphones are just put out there to be low-priced headphones that are not suited to a professional studio.I have used theSony MDR7506 Professional Large Diaphragm Headphone [Electronics] for decades now and I still recommend them.  I have had the same pairs for over 20 years and they are all still going strong, barring replacing the ear padding.  The Sony headphones do not cost a tremendous amount more, and they are worth every penny if you are doing studio work.I would also recommend theAKG K 240 MK II Stereo Studio HeadphonesorAKG K 240 Semi-Open Studio Headphonesover the TASCAM reviewed here.  The AKG perform much better when you are using a headphone amplifier though, so that would need to be taken into account.",3
0,I personally went with the pitch black pedal tuner. The reason why is the LED lights on these guys are small and harder to see onstage. The pitch black is nice and bold and bright. One reason why i almost got this thought is the ability to tune all strings at the same time. So its a give and take issue.,3
0,"Tone is subjective and 3 stars means it just OK to me.  It does need a hot signal going in to sound good, so use a boost in front of it or hot pickups.  The distortion is fuzzy, but not fuzz, almost like a fuzzy static.  The EQ switch that removes the tone circuit causes the pedal to become really dark so I always have the tone in the circuit. I used it with a vintage Vibrolux Reverb. This is not my go to pedal or my go to second pedal.  I am still trying to figure out how to use it so it sounds good to me.  It is made well. For the money I am not mad I tried it.",3
0,"I purchased this pedal at a local music store for practice and possibly doing some loops at open mics with my Roland GR55 (which has a flawless basic looper built in, but only 20 seconds record and no undo). I had hoped that it would at least last one hour on with a battery so that I wouldn't need to carry a power adapter along.The factory battery lasted about 1 hour. The second brand new fresh Duracell battery lasted about 20 minutes. I started recording a loop with another (3rd) fresh battery (tested 9.10 v with a multimeter) and the unit started behaving erratically after a few seconds of recording, suggesting that it was faulty. The lights started coming on and off randomly (record/undo/all three together, then off, then undo on, then all three on etc. etc.)The first time I used the JamMan XT (with the factory battery) it seemed to be working OK and all I can say is that as a basic looper it sucked.I am used to synching loops with other loopers and timing is everything, so I know it was not my poor technique. The main problem was that it didn't matter how hard I tried (even if I did a manual fade out) there was always a gap of about 2 seconds between the end of the loop and the start. This makes the unit useless.Also, it is poorly conceived in that, to replace the battery you have to take out 2 screws... exposing the delicate printed circuit board.The potential for damage here is very high. Also, replacing the screws needs to be done very carefully to avoid cross threading the screws and messing up the receiver nuts which are mounted directly onto the circuit board. To save a few dollars Digitech did not have the foresight to manufacture the unit with a battery box which would have protected the electronics and possible (read INEVITABLE) damage.I have owned quite a few Digitech products over the years and generally they are well thought out and well constructed but they have really dropped the ball on this one.It's going back to the store where I purchased it.",1
0,"I really wanted to like these, but they're a frickin, lint-catching sticky frickin' mess! They went from my wife's snare back into the holder in a New York Minute, have never seen the light of day, and may have been thrown in the garbage. Save your money. We use a heavy stoneware coaster with a cork back to quieten her snare now.",1
0,I love these clip-on tuners. I have several but this is the first one I purchased that is a bit of a pain because there is not angle adjustment for viewing it easily. I have to move the guitar neck to see it right and that makes it inconvenient.,3
0,The larger ones sometimes have the neck snap so I thought this might be the answer.  The answer is to treat your larger Snarks nicer cause this thing on the back of your guitar with no adjustments simple doesn't cut it.  I have to move the guitar and crane my neck to see the display.  I'm quite disappointed and it sits here with no use.  It is cheap though.  Still to me it was money out the window.,2
0,"I completely agree with &#34;JPfromOH&#34;.This Planet Waves D'Addario Artist Capo tries to be too many things and winds up doing none of them perfectly.The micro-adjusting knob for tweaking tension/pressure is nice, but I've wound up having to mess about with it repeatedly with every guitar/ukulele that I have.  (A standard tension spring might be a bit too firm, but at least it's consistent.)I also thought I'd like the curved cradle for the neck, but it winds up pushing the capo to odd positions on one of my guitars and makes it very uncomfortable to play with on my tenor ukulele. I know, I know, this isn't designed for ukuleles, but I have no such troubles with my Kyser capos.I don't understand the clip for a tuner on this thing.  I have several clip-on tuners that clip directly to the headstock. (And most are Planet Waves already!)  Why would I want to purchase a separate tuner that can only be used when I'm using the capo?  I suppose that if you have money to burn, this is a useful addition.And the pick holder is a nice touch, but... I use my fingernails so that feature is needless for me.As others have noted, there are other, better capos out there.",3
0,"The tension screw adjustment remains the best of any capo I've ever used - and I've tried many over the years. But what was Ned smoking when he decided to have the trigger handle and main support stem, including the pick clip and tuner holder, protude outward away from the fingerboard? It's awkward to apply and remove quickly. It's visually distracting for player and audience, and it doesn't add any mechanical benefit to the already excellent tension adjustment.The only possible justification I can come up with is having less to obstruct the fretting hand behind the neck -  but even that doesn't fly. Regardless of capo tension you should position it as close to the fret as practical and, unless you're avoiding playing that first fret (or use a low-thumb classical fret hand position) you're always going to feel some part of the capo against the leading edge of your hand. I own the older Planet Waves tri-action capo and never felt that to be a problem.Otherwise the construction of the NS Artist Capo is superb. The surface is arched, probably between a 10-12 radius that works fine on various Strat fingerboards as well as a flatter SG/LP style. It doesn't work as well on the very flat 16 radius of my Martin OM-1 which is virtually the same as a classical. If I cranked the tension it's possible the rubber would flatten out but I wouldn't risk marring the neck wood.I tried both the pick and tuner clips and they're functional, but to be honest I wouldn't use either - too distracting and I only use tuners to get an initial A, then tune each guitar to itself or to other instruments, depending on what they are.The only other capo I've ever used that protudes outward is the Kyser with its notorious 'wrought iron fence' design. I have one and, as good as the holding action is, I've never felt comfortable with the design. The older Planet Waves capo is still available so it comes down to preference.To top off the confusion, the picture on the front of the cardboard card the NS Artist comes mounted on shows a similar capo positioned in a way that's impossible with this capo!",2
0,"I am a fan of Planet Waves NS capos, but this new one is not very well designed. The way it sits on the guitar is sort of backwards. I find my left hand hitting the lever when I'm in open position. Frustrating. It does have a pick holder, which can be handy, and a place to put an NS tuner, which can also be handy. I just think it could have been better designed. I don't particularly care for this capo and will likely not use it for much stuff. I'll stick to my other NS Planet Waves capo or my old faithful Kyser.",2
